,tweet_IDs,user_followers
1982,940653152365371393,12
1983,942342856282386433,750
1984,942784924418965505,478
1985,938123236482699269,222
1986,941359914387148800,639
1987,930547420815089664,388
1988,946804109063188480,45
1989,927576869628792832,250
1990,934162345475022848,670
1991,943105616138076160,24
1992,938210383571161088,10
1993,936293842978050048,0
1994,923273543718227970,9
1995,934201505053380608,3404
1996,946058164889358337,1035
1997,946444700512411649,11105
1998,948998279928406017,9
1999,935165781020741632,4856
2000,931475368669798400,185
2001,941016794575319041,279
2002,944641358173786112,1777
2003,940685726143807488,4
2004,941062947299909632,8
2005,941759861657931777,50
2006,942330373358411776,667
2007,942653718922702848,1097
2008,923414114277429248,17326
2009,923558240213925888,777
2010,926986806826061824,39
2011,946148725637951488,1
2012,946674646040104960,162
2013,937329620050960384,121
2014,930038128907292672,3344
2015,946444589321408513,2952
2016,946023670006403072,416
2017,930825043164237834,680
2018,948547620485632005,5
2019,934093171017043970,227
2020,930914557400354818,4089
2021,948620384999497729,276
2022,926358385343246336,43
2023,948716535610314753,79
2024,931581999403405312,173
2025,934640458239791104,45
2026,925051237174833152,5430
2027,937070979448279040,96
2028,941634010928820224,0
2029,950372086060642305,219
2030,940989881957920768,61
2031,946876061710733314,11222
2032,925123186097836033,258
2033,941887976145027072,1391
2034,934814376720326656,0
2035,938151142466424832,904
2036,948210742590935040,654
2037,942659806573350912,344
2038,946757475621064704,3451
2039,943148314236784641,344
2040,932903326689226752,143
2041,926940930275512321,100
2042,935546697660420097,13
2043,948065597509853185,59582
2044,937019080577638400,23
2045,944217183726592001,1756
2046,941425747389956096,531
2047,934126644473851904,67
2048,950443162291654656,291
2049,930408786849943553,215044
2050,941254844152795136,317
2051,926974639947083776,250
2052,947362337090162688,2
2053,940946549454057472,86
2054,943102644415094785,6541
2055,930557090325819393,161
2056,938399446446100486,250
2057,935902566080229377,12109
2058,938369725159165952,32
2059,941621593838678016,19
2060,946396418520092674,1463
2061,930743775114219520,208
2062,949011445869662209,86301
2063,928025084232691712,92
2064,945676311799959552,770
2065,926083214216777728,2671
2066,942519150202716160,7324
2067,930161109532925953,77
2068,945378543533461504,13
2069,942315019777257473,444
2070,932935156310167552,56
2071,934093961542631425,61
2072,937073065518862336,152
2073,943087068821016576,2128
2074,937350202398269440,340
2075,933647446651146241,1578
2076,934539490831622144,253
2077,935171401455153152,5255
2078,927507140981469184,5
2079,925295482209030144,71
2080,933586648750788613,12
2081,931367715276754944,55
2082,932917276990468096,79
2083,944163298169278464,6
2084,937086693919903745,174
2085,933800208533807104,4
2086,940979313540784129,708
2087,941266796245585922,2440
2088,945929686437257216,244
2089,934812775154581505,24831
2090,948667283156717568,281
2091,941365946702270464,290
2092,948871314533732352,58
2093,923602118837264385,16
2094,940602934676606976,4
2095,940714171599081472,25
2096,923904175989317632,5
2097,926904526136856576,84705
2098,931188036708241408,5
2099,933742537445175297,721
2100,941432163848937472,16
2101,946046346770907136,2629
2102,935733985006837760,308
2103,931347948151169025,117
2104,923184437260668928,224
2105,948651573042823168,632
2106,933792114328113152,1444
2107,933382425027252224,108
2108,931316444662558720,183
2109,927548312428924928,9786
2110,930446126876168192,337
2111,946490592288280576,125
2112,927920161918664704,13742
2113,941379089428107264,7851
2114,948945903368339456,3147
2115,941066624311885827,235
2116,947184129879179264,992
2117,948198375668756480,592
2118,941418969206018048,1
2119,935147832452972544,2536
2120,936294180439064578,139
2121,943973401898704900,314
2122,926953162799493121,350
2123,936027838788128768,0
2124,926230740567764997,235
2125,947959056706269184,17
2126,942708937886978049,44105
2127,945379002427981824,158
2128,947438343406673920,0
2129,932550287230939136,8
2130,947082814289215489,1683
2131,938044026846138369,4
2132,947809175786180608,94532
2133,926868877161754634,22
2134,940659872663732224,172064
2135,948569433836019712,24
2136,933805062912135169,1511
2137,944500226160721921,67
2138,944882974667034624,55
2139,944338653299519488,695
2140,941378075727663106,1054
2141,936579037144772608,79751
2142,925127420881096704,1046
2143,942490156849926144,148
2144,936337376674304000,65
2145,937717958234828800,0
2146,927637566404354049,61
2147,933068399311249410,28
2148,948547708083752965,81
2149,930528298484097026,1132
2150,924932675730845696,16563
2151,935587339526647808,16
2152,941252570173108226,4133
2153,927847736443133952,222
2154,927228677477355520,23366
2155,936224944727429120,302
2156,934288552971718656,266
2157,945446448899948544,891
2158,931081276114817024,2890
2159,935565795387731969,338
2160,930460848681762816,19
2161,923469200882044928,37
2162,931276146242674688,721
2163,944950368684924928,12298
2164,941344375308726272,68
2165,926633216966045696,32
2166,937987576685875201,402
2167,948354878815993856,133
2168,948358281285816320,1989
2169,940764922513887232,8933
2170,945564989875683328,45
2171,936890247882752000,113
2172,923962792776032258,151
2173,944626582945189889,178
2174,926768343935094784,225
2175,937259726412410880,666
2176,931573890521976833,298
2177,931487345991454722,4
2178,931212144955351041,205
2179,937350491612352513,340
2180,933123123276402691,22
2181,925038686152069120,8
2182,940549394113363968,2
2183,927281947902136322,72
2184,945725855824674816,54
2185,930447212651384833,328
2186,935969051469168640,419
2187,948491786837733378,126
2188,943142650705674241,581
2189,932615488403853312,334
2190,942692740013453312,789
2191,947028458143715328,1579
2192,926077835059613697,1
2193,935977724908376069,323
2194,945396094191718401,35
2195,934318035313324032,463
2196,932987601052733442,46
2197,938042797935996929,20980
2198,944570573102907393,423
2199,931347205109309441,368
2200,942057422750920706,1264
2201,936158856484356097,1246
2202,948620799753244674,48
2203,936930065245458432,6792
2204,938455549129187333,149
2205,948043846872641536,542
2206,933539829111033856,281
2207,934801688149544964,210
2208,937472048124825600,1885
2209,947970729659785222,1566
2210,936033926614839296,132
2211,941342425569689605,78
2212,938311156640382976,1323
2213,931160069370195970,0
2214,925297294999805952,79
2215,933386814370566146,1071
2216,934397443143356417,10
2217,925297821586284545,1530
2218,944878367823876098,111
2219,943115089137291264,56
2220,941239843119620096,84
2221,942480778516160512,136
2222,940872519212560384,187
2223,930109101383782400,58
2224,926888710456725506,1415
2225,940871716280127489,575
2226,931252567715336192,112
2227,926341051438256128,23
2228,941476150412427264,760
2229,930513290949746688,0
2230,935939539637538816,750
2231,936958531898609664,28
2232,948178768396394497,9
2233,931612007803039750,137
2234,945003461053120520,1328
2235,945694269247053824,150
2236,931195711965880321,173
2237,923502571490283520,1243
2238,945508288392609792,158
2239,941264039539363840,136
2240,934741141337059329,9435
2241,931481329199394816,9308
2242,934182668559937538,0
2243,935872551942844416,91
2244,944294523374534656,163
2245,931476728014393344,157
2246,948900587894116352,1382
2247,938135717624066050,5113
2248,936373646976745479,175
2249,936157938833555456,0
2250,936249424044527616,30
2251,942745557835112448,703
2252,933804415278108673,416
2253,946032935802757120,981
2254,932711585545703424,331
2255,923548303358349312,141
2256,950395912811106304,113
2257,938165260732727296,266
2258,943923653032468480,264
2259,926214826464038912,130
2260,941380934506598403,61
2261,933090804012158976,531
2262,940549114697273344,248
2263,941017618491891713,2828
2264,938140484123480065,62722
2265,936500880286863361,106
2266,935616152230907911,103
2267,935443588644786176,61
2268,935498920402276352,14
2269,935583551638179840,738
2270,941367183535431681,721
2271,927497955459895296,404
2272,933337322262843394,721
2273,932787497578397696,1044
2274,931565286330912768,2865
2275,923615970610040833,2660
2276,931249946631778305,223
2277,932892749338202112,56
2278,935845741901287426,2026
2279,948858640592711682,300
2280,923524555544678400,607
2281,948871586311962626,207
2282,931555318823256064,49407
2283,925073600473735168,540
2284,936152056540422146,8
2285,923514548866486272,333
2286,926600843696238593,109
2287,925066151314542593,1633
2288,942927255268970497,1030
2289,932880567699431430,104
2290,947964687462944769,62722
2291,942056740853551104,21
2292,948603111916044288,248
2293,947246817217007617,10
2294,935906543463170048,46
2295,933826100525981697,687
2296,933675711184982016,84
2297,944260897287081985,145
2298,948970871703687171,1397
2299,936279465189093376,20069
2300,934074268148576257,0
2301,941550914338422784,362
2302,934755593755267072,597
2303,935194791498911745,59582
2304,935213955542331394,169
2305,938133942514933762,1815
2306,927571452097978368,217
2307,933409066084458496,30
2308,940824888222408704,10431
2309,942584083196071936,44394
2310,935633478309285888,34
2311,944549850292654080,2279
2312,941994555129376768,1851
2313,937192046653296640,29
2314,941069683524030465,411
2315,943018513169498113,2768
2316,941057809172652032,8
2317,948654857161969666,0
2318,943973376657448960,1081
2319,935271973206265856,379
2320,923414018466992128,42
2321,935700377495834627,42103
2322,942373872862662656,365
2323,935879287537831936,676
2324,944164069723971584,11637
2325,944101477781508096,1334
2326,936224001004900352,273
2327,941699739334082562,6733
2328,937575621424803840,0
2329,931469195992338432,6212
2330,940610993020899328,6011
2331,941058404252086272,8
2332,943191714172407808,215
2333,936600261228933120,128
2334,941621772385910784,440
2335,946539495360524290,16
2336,942129220884541451,32
2337,946498710267158530,61
2338,948460911601356800,409
2339,942217140756729856,66822
2340,933895773388976129,24
2341,934085253316083712,17
2342,923977631472680960,102
2343,923205782170152961,8
2344,944855765810073600,203
2345,931193866887290880,274
2346,948598799039172608,375
2347,933479989424672769,68
2348,941654913406423041,0
2349,944519406167539712,262
2350,931559933144903680,190
2351,927992684647772160,169
2352,935435978138968064,119
2353,936105666229530624,35
2354,941137961487388672,3791
2355,948658074444795906,20
2356,924094629896744960,1297
2357,950335801115774976,163
2358,947182376425226240,364
2359,941057477793239040,8
2360,948544634854223872,0
2361,925119709418348545,182
2362,944149968859869184,1081
2363,940750236401750017,94
2364,927928549436162053,682
2365,948478910550937600,305
2366,944149055495602181,65415
2367,925092070603350017,292
2368,934904414040666112,597
2369,947126907363000321,1071
2370,932995954881581062,290
2371,947636562359025666,3193
2372,945451413089542145,452
2373,941997991547809792,533
2374,940667926063013888,64
2375,933019785163628547,11
2376,935526924805443591,62
2377,940631448008253440,778
2378,935152714820079616,163
2379,943060505643675649,1641
2380,932650044548927489,0
2381,943856189095464962,500
2382,926549898329313280,1005
2383,923163141172875264,145
2384,936669248163893248,12
2385,926723873441239040,1369
2386,925347323768696832,55
2387,941689091162329088,75
2388,936248314017779713,43
2389,948964707284725760,102
2390,940879384046723073,4618
2391,926442194394902529,399
2392,946146653828014080,2146
2393,923924492249894912,0
2394,945977901144518657,106
2395,936295162833178624,2054
2396,941459084154494981,566
2397,948207372912209922,132
2398,937061756244869120,24
2399,923611960742211584,403
2400,934033383742672896,336
2401,941306869913718786,34
2402,941271732744282112,6730
2403,930111542464532480,369
2404,943099473928089601,319
2405,923393562284191744,1058
2406,934447025432813569,280
2407,941384618342830081,1000
2408,935545863803301888,8
2409,930465369596215297,334
2410,946004862147407872,621
2411,933567451270467584,282
2412,936207596435988480,125
2413,933816484652036096,126
2414,926374307789451265,48
2415,945103925732093952,47
2416,940731774111571968,572
2417,930479883293200384,57
2418,935608501388414976,0
2419,930857038195896321,4801
2420,947605695418871809,120
2421,947410130982916096,139
2422,944965314512674816,655
2423,947404796021047296,2773
2424,936869445078675456,4417
2425,950437322369183744,2856
2426,923372515224969221,108
2427,931127973905928193,187
2428,925278146638811137,405
2429,946758126593863680,988
2430,930005879604248576,4778
2431,942769258748051461,143
2432,942019176964788225,128
2433,938366430252355586,1071
2434,946339881495621632,19
2435,942082621143740422,166
2436,946805802261729280,450
2437,944133597849636864,1054
2438,944186108568653824,2557
2439,942184768548065286,1151
2440,936206461927075840,59582
2441,930765197324750860,49
2442,940709670402043904,2603
2443,930014174956130304,1
2444,923241673815097345,80070
2445,950336884206694401,132
2446,937167842516045827,23
2447,943090559757029376,0
2448,933774413924888576,335
2449,938304732493475842,48
2450,941399170283425792,49714
2451,934907449546629120,42946
2452,944793566471127041,620
2453,938457420447264768,168
2454,930805411871109121,523791
2455,933797463085015041,493
2456,926496315487395840,38
2457,935078277110169600,1079
2458,935948968718225408,428
2459,948232902319501313,134
2460,936195405892681728,54
2461,932931571954454528,66
2462,932979505139818496,25
2463,944211115877203969,2194
2464,926116030363176960,25391
2465,928016935215878144,67
2466,925084549587009536,298
2467,931334952943267840,539
2468,950393886706368513,411
2469,945669645247401984,155
2470,943170791037947904,175
2471,933032200324505600,1892
2472,943125171912749056,219
2473,936624976995774465,4
2474,936410542981484544,701
2475,934933258365784070,1117
2476,936573826472833025,122
2477,940614529112829953,13281
2478,944205070329098241,373
2479,941354889283887106,186
2480,941043179490627586,2
2481,930776725176373248,45
2482,941072755230875648,1438
2483,943096152521666560,474
2484,931491213819052033,1437
2485,926144097907347457,198
2486,936224288620851200,327
2487,933367212789977088,246
2488,944467161640263681,117800
2489,933041574619107328,1475
2490,940697205018693633,50
2491,933720060979568640,65
2492,941057341167939584,8
2493,945695527194083328,158
2494,937603230174994432,58
2495,941321163627692037,262
2496,943890183438721024,117800
2497,941778641049886720,582
2498,936357265807986693,26
2499,935519688892796928,407
2500,936681267315093504,968
2501,947123421825130496,113
2502,923255366996996096,581
2503,944583951280164864,67
2504,932956660083064832,418
2505,930007145818607616,205
2506,936417092584304640,31
2507,947048894109757440,43160
2508,923163758847037441,283
2509,941814395843198976,6
2510,930463780911316992,146
2511,948675569520177152,916
2512,942336684313726976,452
2513,935894689982623744,218
2514,942769415266988037,242
2515,927578987701981185,57
2516,941416912638050304,417
2517,934911326723411968,7170
2518,942743306873856000,172
2519,941329463685476353,10
2520,934265645025382400,6
2521,925328129337561088,21
2522,925011468030038017,155
2523,938365688510603264,1229
2524,930913257015119872,0
2525,925273388570107909,366
2526,927993894440259588,22
2527,923222338547671040,1743
2528,940807510239346688,108
2529,946067791991500801,657
2530,948879241931841536,110
2531,923573490476777474,107
2532,927964964853305347,219
2533,946120390753095687,57
2534,940628274417414144,407
2535,945944251283726336,89
2536,933715488638676993,225
2537,935985493917011968,317
2538,941389932102373376,67
2539,933910441180499969,4511
2540,945524998755770368,234
2541,928008690338287616,9686
2542,948996924153229312,0
2543,937495320463904768,143
2544,923974194836230146,7
2545,923855745925439488,191
2546,926391666533191680,309
2547,926894599435685888,234
2548,937318786147016706,87
2549,923555819794427904,192
2550,936676080714502144,171
2551,946203724694851591,55
2552,948948791297740804,830
2553,930209601777258496,181
2554,935880009708863490,364
2555,942837574673903616,52
2556,944224942501003265,511
2557,948133007680032768,214
2558,945676705125060608,478
2559,941640021177765888,14
2560,923577461606178819,42
2561,933392513943171072,363
2562,944947191516364800,1378
2563,935965854478602240,120
2564,923243308998119424,13
2565,934542929275817984,62722
2566,936007686126219264,13078
2567,940602903634509824,5833
2568,941149962603286528,294
2569,926618471085068288,488
2570,926946945603723264,358
2571,947025933071998977,78
2572,927208191078883329,1578
2573,940606694459133952,1188
2574,938335089137680384,143
2575,943060438593531906,15
2576,941953844434604032,0
2577,944287996785971200,43
2578,938226971259146240,842462
2579,947143655936192512,6848
2580,950395749082259459,865
2581,941733547672588288,1054
2582,937290717856182274,0
2583,941576855039000577,760
2584,927784576180736000,402
2585,945992226013884416,49
2586,923151350384521217,104
2587,940724588643831808,50
2588,948288617239252993,0
2589,931032190313488384,146
2590,941227903269986306,2440
2591,942904539639877632,182
2592,935773356896419841,117800
2593,933532873751019520,0
2594,936041083666092033,421
2595,941688297591656449,16164
2596,940708903704285184,6
2597,936484471037222912,768
2598,933268942432243712,5652
2599,938333205291290624,1224
2600,944225959108104193,13125
2601,923247154004746240,819
2602,942866328658087937,238
2603,923431058602909696,212
2604,944347290797576192,654
2605,930690619328094209,635
2606,936909490992988162,7787
2607,941289813839368192,8
2608,926141361857941505,301
2609,931242554707890177,9
2610,942504564296683520,1422
2611,935637272153788416,2837
2612,932621765444034562,551
2613,941311618671108097,97
2614,926364213039239170,149
2615,940948713601753089,125
2616,950401415192743936,8950
2617,938402358178013184,3439
2618,923217950475157506,103512
2619,944769374086402049,42103
2620,933441411545956352,128
2621,927575780661563392,19773
2622,933188791535255554,239
2623,927752108476006400,670
2624,924013503320608769,243
2625,936961609666359296,124
2626,927163814331764736,63
2627,941816374539689984,7582
2628,935511571215933440,130
2629,938446995487936512,253
2630,943069286276452352,260
2631,935124254949036034,374
2632,927876268409966592,1059
2633,923261388969119744,329
2634,932761099019128833,1988
2635,923524226551820294,607
2636,944332399923646464,3
2637,937395280823103488,44
2638,935924754871128069,43986
2639,927385648327266305,181
2640,930564770708717568,551
2641,944187544970784769,325
2642,928029696356503554,236
2643,936803947892785152,16
2644,927296014440071168,479
2645,947104277826326528,32
2646,945658973184815105,364
2647,944208881512742912,0
2648,927898364817166336,3988
2649,940623737820459008,438
2650,934337254184620032,39
2651,941492763295731712,582
2652,937029053768503296,360
2653,948610068228001793,4106
2654,933397501893332992,59
2655,935958776808648705,3225
2656,942346897947332609,43160
2657,941135433471352833,28
2658,945716586488500224,65415
2659,941686290642112517,623
2660,948497298673332224,365
2661,948290004844994561,77
2662,944557902077091841,2557
2663,937444229617475585,0
2664,926489586129362944,4571
2665,937199427273535493,276
2666,941289541239037952,8
2667,935263320709521412,428
2668,937734836923588610,11
2669,931436298161807360,0
2670,935935786087796737,353
2671,945583190114172929,4
2672,941354821445144576,18
2673,940632444184793095,2315
2674,932972346318708736,822
2675,934968106946056192,78471
2676,935875685901570048,355
2677,934382400381116416,19
2678,932947517343444992,0
2679,944526966971092992,111
2680,938102327248084992,65
2681,927369441880477696,1702
2682,928001540320911360,182
2683,941502044766134273,18111
2684,926490692398002177,0
2685,923556190436683776,27
2686,944730885609451520,39265
2687,945504953769979904,158
2688,932547519195811840,4036
2689,933385182010159104,93148
2690,946152671752441856,0
2691,940577084635860992,493
2692,931538743604989954,26800
2693,931310208516685824,104
2694,940881768055492613,13540
2695,941642333413666816,653
2696,941264387003813888,353
2697,934472460317134853,1265
2698,935519811119050752,76
2699,933581233363267584,1229
2700,941363423383732224,127
2701,927456648939163648,3344
2702,943965306191470592,81
2703,933824950615584778,4006
2704,942203655515668480,1151
2705,943921523475210242,634
2706,937415999799873536,48
2707,937582480974139392,238
2708,926435156851937280,91
2709,943887785383120897,207
2710,948237802248065024,78
2711,935400012783210496,1646
2712,942746316517576705,2268
2713,942719624277143552,41725
2714,943919931422322689,2282
2715,930581809028587523,1526
2716,935160463507251200,365
2717,931303207317356544,116
2718,940553534382264320,207
2719,944212726519345153,17134
2720,942808799043190784,3069
2721,930490857282818048,789
2722,948969004735098880,3438
2723,941689458042261504,44
2724,946862697790038017,159
2725,934115688637255680,190
2726,925340389199970304,233
2727,927636421535502339,4914
2728,948106725340647426,3410
2729,935589804150050816,170
2730,926881353416790016,0
2731,923475744914894848,121
2732,935064629478395904,62
2733,944845846604144640,3299
2734,946127507773902853,12350
2735,930840998938316801,523792
2736,938112725183598592,7
2737,938384652577976320,145
2738,940593382547697665,2444
2739,942734605215518720,14
2740,933082001678012416,272
2741,936315995374923778,295
2742,941559680387698689,511
2743,934933491044769792,206
2744,945826438632103939,8
2745,930100446726967296,20
2746,941602751674322944,84704
2747,932988915585372160,0
2748,938019643238862848,61
2749,927981327416201216,146
2750,934485666452459520,2099
2751,936356705239257089,145
2752,937049178974375937,63
2753,934508667768131584,203
2754,923147419130499072,36695
2755,941062976756383744,8
2756,942741436965048320,711
2757,946369796635004929,38
2758,923278712036052992,1029
2759,941324603703595008,3890
2760,923180664572088320,798
2761,937752043351166977,0
2762,926361816434905093,43
2763,927288789260697600,6345
2764,933185222123720705,31
2765,936020950402977792,416
2766,940717662203604992,632
2767,940692163595300864,311
2768,930590227177132032,58
2769,933737908334362624,1526
2770,937328681634222080,54
2771,941063355485343744,8
2772,926060172321132544,35764
2773,930688893950877697,805
2774,945575288875892736,70
2775,948261137728135170,1300
2776,934238215195824128,690
2777,926496700126162945,74
2778,941645179064287233,345
2779,945352752594653184,6540
2780,946309341551919104,322
2781,937464920924442624,122
2782,935544290729779201,60
2783,927859414681432066,486
2784,923341650105167872,721
2785,941085654418710530,90
2786,946676697184768000,312
2787,927301169516605441,335
2788,943873298353487873,348
2789,930782092459376641,7252
2790,940689005569544193,52
2791,930925080623943680,58
2792,927162335285972993,185
2793,946849680780070912,341
2794,941436615989321729,508
2795,948234347240357888,306
2796,935513553930506245,44
2797,934050744323461121,2188
2798,933743416206413826,152
2799,950419466386538497,15
2800,944199539904393216,297
2801,947737693513043968,39265
2802,947097975662219269,1440
2803,948210857078677504,132
2804,935490497401053184,1780
2805,935472285603061761,666
2806,941582323329445890,186
2807,948124537278947328,5
2808,935249828338176006,64
2809,923536369124814848,57
2810,942455869735931905,996
2811,946782873574608897,504
2812,933837963062120448,1114
2813,949027669101940736,235
2814,940644308364828672,634
2815,935866832782753792,76
2816,948751257598091264,935
2817,936347177135296514,114
2818,926107971846836225,210
2819,934546001813213184,26
2820,945329179964428293,3253
2821,944615347541377024,132
2822,940902916889759744,250
2823,933989787710771200,84
2824,927541887782866947,471
2825,943059464713834496,13980
2826,948276820331376640,54
2827,940833977505546241,239
2828,940668570157178880,66
2829,934930322596225026,284
2830,934708323114541056,85
2831,941742833874161665,0
2832,945271961042739200,62722
2833,934721798284996609,187
2834,923910950184513536,10
2835,933071313761120256,41
2836,931166408892874752,4
2837,941003354687369217,12
2838,944867407650349056,12298
2839,933711099240869888,97
2840,925024944676917249,409
2841,927926263204937728,8
2842,926526620848017410,125
2843,933324988916142082,43329
2844,923134903788679168,0
2845,923281382029320192,3
2846,933479243031474176,126
2847,923185466089902080,843
2848,930172105534164992,13902
2849,947892401577889794,43
2850,941370668381327360,942
2851,935606338947899392,1695
2852,950456681615458305,475
2853,935197665566093317,9618
2854,946501179344932865,132
2855,946764384474365952,813
2856,940960976471457794,7
2857,948552254315028480,29
2858,948500909579014144,199
2859,943880093704781824,225
2860,948183857874046976,44
2861,948532503995961344,94
2862,925291219013562369,71
2863,941795594858790913,37
2864,943860341385187328,15
2865,930235865569349632,132
2866,932554714213908481,137
2867,925047618673180673,11373
2868,923228419567112192,103512
2869,944610200417320960,4554
2870,944149791709245440,132
2871,946152896499941384,421
2872,934826485860519937,676
2873,942076246145585152,0
2874,935764467958370306,6871
2875,932981948267618305,135
2876,934098889103298560,272
2877,946830402081128448,450
2878,931458690783305728,565
2879,937573376608165888,616
2880,947127525217636352,0
2881,943071529205747712,789
2882,926404688572010507,725
2883,946654581005660160,1128
2884,933066388721295360,1577
2885,941712319482089478,168
2886,927438254139498496,161
2887,937699765416054784,190294
2888,944348273724162048,13206
2889,926165657716080640,1990
2890,948117325219328000,139
2891,927908074496684033,313
2892,947439837803696129,721
2893,944357971852709888,2122
2894,944414532142862336,15
2895,937731677119565824,145
2896,940948929906176001,125
2897,938064372898856962,7
2898,931065803285377024,1336
2899,935868990366339072,701
2900,923870169436491776,70
2901,931530645670543361,22387
2902,945811028918628352,924
2903,935504220714950656,990
2904,937030885320347649,94532
2905,941058029272862722,8
2906,923245469232484352,3758
2907,935882742272790529,12
2908,930069524543569921,1012
2909,940871171872100352,1240
2910,941061552731508738,0
2911,936040907283058691,15
2912,935112545081405440,0
2913,943110867289243650,311
2914,940717455063822336,0
2915,936331101223772161,11
2916,933383591790350336,20124
2917,946110918081044482,2
2918,936878368410054656,301
2919,933331050599677952,145
2920,944807436204040192,983
2921,936094281617506309,574
2922,937311439022428161,15
2923,941270990121787394,2736
2924,924012674941358081,877
2925,923957814627831808,30566
2926,938100116875108352,669
2927,932813259505324032,2
2928,933913580138827776,384
2929,934394071631704066,82
2930,925278573119844352,405
2931,925077480838520832,136
2932,947133601644195845,3877
2933,943136985438228480,253
2934,935951044307308545,139
2935,933105520054976512,158
2936,946771283680944128,7
2937,942055463629225984,186
2938,927928940680941568,122
2939,932696100074606592,92
2940,945749076271878144,1383
2941,932640014864961537,0
2942,923575741798932480,401
2943,923439670435942400,1913
2944,941349184698974208,3
2945,935895774726164480,279
2946,925115175958695941,306
2947,940572432108277760,708
2948,925029536743481344,0
2949,948980396640804864,2911
2950,946482983795556353,10448
2951,945127263875592192,454
2952,924014392991256578,967
2953,931525790017163264,0
2954,930068291204403201,59
2955,948656642966638592,39979
2956,948834641217294336,217
2957,943219660354400258,275
2958,941382903778430977,175
2959,926775907339128832,225
2960,930915902673031168,422
2961,937637286052876294,8770
2962,930456439524433920,1744
2963,923166137948475399,104
2964,937768533429276673,226
2965,925066076249116672,361
2966,934066510317965312,85827
2967,930196872911835136,59
2968,935442059158343680,274
2969,945234522223898624,84704
2970,936300304060076032,234
2971,934996983550443520,94532
2972,948602604631797761,350
2973,934700349105082369,892
2974,941429949055033345,260
2975,932987860654977025,791
2976,931226872729530368,59
2977,931512142523699205,110
2978,945361803348865024,4
2979,941842149422850053,26
2980,940886554003861505,40
2981,941627834157731840,2095
2982,940575833248403456,66
2983,941363541659017216,411
2984,927440874153406466,606
2985,937666772345458688,117
2986,946089834338119680,177
2987,931085499892158464,478
2988,933753804125851648,55
2989,938011722887172096,202
2990,938318411414802434,431
2991,941709172596289536,60
2992,933101991269613568,29
2993,946436848146100225,504
2994,936342743005253633,65
2995,925015866990907392,2567
2996,940718979378827266,8324
2997,933439469964931072,101
2998,936200691651145729,940
2999,937379030134697984,32
3000,937699625691238400,0
3001,933602712410828800,17450
3002,935792157893459969,207
3003,946419947118325761,1280
3004,927604659161886726,259
3005,941232867526545408,704
3006,940726675251388417,131
3007,947382692563349504,450
3008,934886901626044416,97
3009,948684274257055744,1425
3010,927504338066472966,543
3011,935518981477294081,76
3012,938477057683673088,2536
3013,923537580796317696,964
3014,933184612125126657,190
3015,945939412185120771,5111
3016,936202803286085632,2431
3017,925135175343857664,491
3018,936346674422837249,0
3019,937102490096545792,328
3020,934841421256904704,342
3021,941233380942901248,44
3022,927684876194721797,93
3023,934522495352307713,101
3024,946450255658340352,276
3025,936638584911745024,40
3026,934819910269718533,6
3027,935159998014984193,20
3028,948563462493421569,116
3029,943942559306584064,31
3030,944688956666535937,19
3031,935359108349333505,302
3032,937445256789979137,337
3033,938019853910401025,50
3034,942437890579197952,106208
3035,923226896439152640,247
3036,941597374459334656,558
3037,930058223108919296,2872
3038,940683641033822208,68
3039,935540143863287808,9
3040,942883623904083968,608
3041,933771559650693120,5393
3042,933661845868679168,2125
3043,945643632975122433,26
3044,923236136843177984,103512
3045,948903621713911808,31
3046,944398565144711168,42016
3047,931526115721609218,1234
3048,942730642927755264,193
3049,928558096531836928,501
3050,945212194614063104,5014
3051,936268448639979520,607
3052,941242151723290624,492
3053,942426685152129029,26169
3054,923193439826702336,3
3055,937340223700291590,659
3056,940619404471164929,693
3057,933748283427688448,1728
3058,937426579839430659,77
3059,928003436817387520,122
3060,944283033351442432,1831
3061,941031963783258113,402
3062,923228753815359488,2276
3063,941465992932286466,10434
3064,931234913566777345,4186
3065,942693262426505216,27
3066,943861056639787008,107
3067,923493120888791040,721
3068,948627357337837573,247
3069,925092889193000960,190
3070,937598222092111872,2063
3071,948688061856034816,177
3072,945894945407275008,703
3073,933278330077446144,2345
3074,932990540144168961,36694
3075,940631412612444162,238
3076,943871018413776896,4257
3077,943064500508512257,298
3078,944685097634148352,162
3079,941264274298753024,133
3080,935945514520055809,230
3081,933115327369662464,618
3082,926785839765565440,5
3083,933039253516406784,159
3084,940654487433285632,12
3085,935563151768244224,376
3086,935916039858262017,1514
3087,932673371002888192,3768
3088,946763924912951296,1651
3089,945259483969794048,1589
3090,948999523753447424,78
3091,933600481733115905,152
3092,942752175603830784,167
3093,946316171770515456,63
3094,945822589720711168,0
3095,937695476677271552,8
3096,943183209885519872,314
3097,934488946309918720,185
3098,930589414165745664,382
3099,941408004007710720,88
3100,948991069718491138,52
3101,941666822750949376,416
3102,941772793703751680,0
3103,930494856413229059,4431
3104,933849532781219840,22
3105,945358065670516737,220
3106,943073779282055168,33
3107,943079772946681856,128
3108,935535742419431424,52
3109,935219790586802177,1036
3110,933406992768622592,9842
3111,936615741100642305,20
3112,941361321668497409,78
3113,925119179874762759,7
3114,930146938774806529,2615
3115,937449366192840705,163
3116,942693620880171009,807
3117,930764145900875776,54
3118,926766687206215680,118
3119,948633181795880962,475
3120,935654630767415296,253
3121,935599901265842176,146
3122,933026971721879554,381
